"film_id","year","length","budget","votes","genre","rating"
17549,2003,80,10.8,24,"Comedy",7.6
15688,1965,90,12.9,10,"Documentary",7.5
40171,1996,94,11.1,16,"Drama",4
4885,2004,80,6.4,8789,"Drama",4.9
23895,2001,93,15,369,"Comedy",8.3
18295,1914,63,12.5,35,"Comedy",7.2
44482,1941,66,15.2,38,"Drama",4.1
47221,2000,86,11.7,239,"Drama",3.6
52533,2002,127,10.3,21,"Drama",4.8
26348,1995,100,13.3,37,"Drama",4
49422,1953,83,13.6,64,"Action",4.3
38502,1999,90,12.8,2919,"Comedy",7.7
56884,1996,11,10.4,17,"Short",7.8
29957,1981,120,6.5,409,"Drama",4.1
57218,1958,127,15.1,45,"Documentary",8.1
42696,1997,93,9.7,22,"Comedy",4.2
56653,1933,85,18.2,69,"Comedy",7.3
49255,1970,90,13,17,"Drama",3.2
46380,1983,67,15.1,16,"Animation",4.2
1241,1985,90,6.1,10,"Action",4
46448,1968,96,11.6,25,"Action",4.7
12497,1961,85,10.4,10,"Drama",3.3
30691,1955,89,9.1,36,"Action",3.7
27013,1954,68,15.4,19,"Action",7.5
10398,2004,90,12.8,23,"Drama",3.7
34913,2002,149,12.5,133,"Drama",5.1
21363,1962,86,13.5,162,"Action",4
22153,1976,103,10,298,"Documentary",7.9
20292,1951,76,12.2,6,"Drama",3.5
27767,1986,91,9.1,117,"Comedy",4.5
53803,2000,94,12.4,24,"Action",2.6
46287,1967,83,13.9,74,"Action",6
38619,2003,NA,16.4,7,"Drama",7.8
43447,1983,98,11.9,8622,"Comedy",8.3
41224,2004,77,10.5,1466,"Drama",4.4
15974,1947,10,13.7,7,"Animation",7.4
12401,1936,75,5.3,20,"Action",4.1
27436,1996,107,11.1,11,"Action",3.8
39624,2003,100,6.2,11,"Documentary",2.9
30474,1988,97,12.5,38,"Action",4.7
46516,1965,6,15.2,7,"Animation",8.1
47346,1987,87,7.8,19,"Drama",2.8
45516,1961,112,13.5,25,"Action",2.5
53026,2002,90,7.4,8,"Comedy",4.6
3912,2002,10,10,21,"Short",7.7
43552,1940,85,12.5,432,"Comedy",7.7
39661,1996,109,8.9,141,"Comedy",3.5
21645,1977,86,10.3,17,"Action",4.7
47521,1979,82,10.4,6,"Action",2.1
46703,1952,95,11.2,21,"Comedy",7.3
32486,1937,68,11.5,9,"Comedy",7.7
48399,1939,15,9.9,7,"Documentary",7.5
33834,1970,14,14,7,"Short",7.9
28973,1998,86,13,967,"Action",3.5
13478,1990,105,10,843,"Drama",4.2
7299,1998,100,10.8,393,"Drama",4
227,1985,99,13.5,28,"Drama",3.4
26482,1953,86,10.8,226,"Drama",5
40814,1990,78,17.3,66,"Comedy",4
18251,2001,80,14.6,24,"Comedy",8.3
52387,1995,110,10.3,7737,"Comedy",4.4
58082,1944,16,12.3,46,"Comedy",7.9
37882,1991,105,10.9,702,"Action",5
24773,1976,122,11.5,30,"Drama",3.4
13000,1975,79,15.4,2909,"Action",8.4
1724,1940,8,5,17,"Short",8.6
43886,1941,8,9.8,9,"Animation",8.8
23222,1995,95,10.2,193,"Drama",3.1
3511,1972,120,16.6,43,"Action",8.5
17572,2002,83,11.8,219,"Comedy",8.3
24117,2004,84,10.3,10,"Comedy",8.8
41433,1968,100,17,31,"Comedy",8
44040,2001,86,10.4,487,"Action",4.7
39443,2000,4,12.7,12,"Comedy",8.8
57277,1952,98,11.9,122,"Drama",3.2
48344,1974,85,16,76,"Action",7.9
13150,1954,132,14.3,98,"Comedy",4.1
38904,1995,NA,11.2,17,"Drama",3.4
30227,1917,62,11.7,17,"Drama",4.2
40093,1970,95,15.5,5,"Action",2.5
7871,1993,94,14.7,5,"Action",4.5
34439,1993,82,13.5,8,"Action",3.9
15279,2002,96,9.5,126,"Comedy",3.8
27246,2002,82,12.4,28,"Drama",3
14800,1997,90,9.5,90,"Romance",5
56639,2002,62,15.6,63,"Documentary",7.6
47127,2004,39,9.2,20,"Documentary",7.3
26563,1943,75,9.4,74,"Comedy",5.4
47656,1950,17,8.1,40,"Comedy",8.5
52886,2004,94,6.5,10,"Comedy",2.9
42626,2000,104,13.5,17,"Drama",4.2
928,1943,126,9.3,362,"Drama",5.3
1616,1935,72,12.1,67,"Comedy",7.5
29646,1985,NA,13.2,252,"Comedy",4.9
4129,2003,14,10.7,11,"Short",8.2
15465,1989,102,15.1,182,"Romance",5.3
44955,1973,NA,12.1,24,"Action",4.4
31444,1971,50,11.4,11,"Action",3.1
48335,1964,141,15.4,583,"Drama",6.2
35635,1995,178,12,9,"Action",4.6
33870,1981,88,11.9,13,"Action",4.2
8001,1931,7,11.4,45,"Animation",8.3
20414,1950,107,10,234,"Drama",3.3
8718,1962,8,10.8,19,"Animation",8
25153,2004,89,10.7,7,"Comedy",8.5
15170,2000,83,12.2,13330,"Comedy",8.6
21353,1958,78,11.8,77,"Action",4
34873,1984,90,11.9,15,"Drama",4.1
31700,1953,103,13.9,12,"Romance",6.1
17530,1996,110,10.7,100,"Action",3.8
55872,1962,83,6.8,5,"Comedy",3.5
35237,1977,24,11.2,7,"Short",7.8
34087,1995,100,15.8,11,"Action",6.1
34157,1973,100,12.9,35,"Action",4.2
49735,1997,110,14.5,6,"Action",4.8
15950,1952,95,8.1,11,"Comedy",4.3
50143,2002,21,11.9,12,"Action",8.1
47952,1969,90,12.6,26,"Comedy",8.1
53684,1942,90,15.2,26,"Comedy",7.8
17293,2001,92,11.7,16,"Action",3.2
26825,2002,79,11.7,184,"Documentary",7.7
21920,1962,95,12.2,15,"Action",4.9
56529,2001,95,16.7,825,"Action",7.6
33421,1996,73,10.6,2018,"Documentary",8.3
12341,1996,92,11.5,149,"Action",3
58448,2001,30,14.3,10,"Short",8.1
35251,1994,90,14.4,1724,"Comedy",4.8
48367,1997,89,7.9,43,"Action",5.2
57930,2001,99,10.1,35,"Comedy",4.3
477,2001,92,16.9,14,"Comedy",8.3
57720,1995,NA,4.3,15,"Comedy",5.1
41541,1973,42,8,11,"Short",7.8
45762,1958,100,13.5,718,"Drama",2.9
25102,1996,5,13.3,9,"Short",8
12938,1983,99,9.2,809,"Comedy",4
33283,2001,94,12.8,15,"Action",2.7
31861,1937,95,11.7,38,"Drama",4.1
662,1975,133,9.1,35,"Drama",3.4
18285,1995,25,10.1,6,"Short",8.5
21891,1974,74,17.7,5,"Action",7.9
13214,1985,96,11.7,28,"Comedy",4.7
50055,1994,118,12,16,"Drama",3.7
35880,2003,81,12.2,54,"Action",7.8
7548,1933,68,12.8,8,"Drama",4.3
29695,1997,100,8.8,22,"Action",3.5
15556,1940,107,12.2,193,"Drama",2.6
36509,1969,128,6.8,10,"Drama",3.9
42350,1998,100,12.6,487,"Drama",4.1
57840,2003,87,13,22,"Action",4.2
7958,1971,109,13.3,6,"Drama",3
33569,1945,111,13.6,2348,"Drama",4.5
33263,1963,88,10.1,5,"Action",4.4
26430,1961,78,10.6,6,"Action",4.2
58203,1932,76,10.9,39,"Drama",3
32053,1934,76,16.9,205,"Documentary",7.7
57314,1943,82,12,16,"Action",4.4
38099,1993,95,10.7,12,"Action",4.1
36198,1984,89,13.6,7,"Action",4.7
32627,1998,89,9.9,32,"Documentary",7.5
57524,1952,90,10.9,11,"Action",4.1
42405,1960,84,14.3,22,"Drama",2.5
54670,1945,77,10.3,14,"Action",4.2
23593,1977,120,11.5,643,"Comedy",4.5
30976,1927,78,11.2,20,"Drama",2.9
20053,1956,77,8.3,10,"Action",4
11453,2004,84,15.5,23,"Comedy",3.9
11286,1996,103,14.7,536,"Comedy",8
4642,1985,99,10.6,8,"Action",4
23231,1980,4,4.5,9,"Animation",3.5
27521,1975,109,10.2,292,"Drama",5.8
32407,1944,90,16.9,25,"Action",3.4
31505,1967,100,8.1,11,"Comedy",3.8
6484,2002,104,12,4791,"Drama",3.8
57633,1953,7,18.6,39,"Animation",7.8
9189,1984,95,16.8,28,"Comedy",8.6
1706,2001,100,9.9,30,"Comedy",5.7
35670,1928,32,8.5,8,"Drama",7.8
52605,1946,105,7,230,"Drama",5.1
58235,1964,109,8.9,20,"Drama",3.9
52813,1998,88,11.5,19,"Comedy",7.5
10050,2000,120,16.1,507,"Drama",3.2
53373,1999,56,17.9,9,"Documentary",7.5
1367,1992,87,11,180,"Documentary",8.4
10473,2003,80,13.1,27,"Comedy",7.7
12041,1941,60,13.9,14,"Action",4.1
30652,1966,105,11.5,257,"Comedy",7.4
13945,1996,94,19.6,28,"Action",8.6
33657,2003,80,10.6,5,"Drama",3.4
4743,1990,78,11.5,6,"Action",6.3
46474,1995,143,8.7,96,"Comedy",4.3
3189,1962,120,15.8,47,"Action",2.6
37106,2000,96,13.2,13,"Romance",5.3
44752,1955,91,13.5,39,"Action",4
875,1968,65,5.5,24,"Drama",3.7
51591,1939,70,9.9,7,"Drama",4.4
50767,1984,110,13.5,688,"Action",8.1
11273,2004,90,15.1,5,"Drama",4.3
15489,1993,91,11.1,10,"Action",1.9
41401,1998,90,7.6,17,"Action",3.3
2316,1993,90,14.1,41,"Comedy",7.8
53189,2003,101,8.9,10,"Drama",2.8
39269,1973,88,14,10,"Drama",3.8
21531,1977,81,13.6,50,"Animation",3.7
42286,1987,NA,9.8,19991,"Comedy",3.4
39955,1968,80,7.4,8,"Action",3
11251,1945,56,5.4,6,"Action",3.1
39867,1933,20,8.6,119,"Comedy",7.6
7181,1986,90,12.9,308,"Drama",3.8
24394,1984,90,11.9,21,"Comedy",8.3
50020,1983,88,12.3,205,"Comedy",8.2
16616,1933,67,9.3,136,"Comedy",5.6
41330,1975,83,12.8,37,"Action",4.9
2077,1958,73,10.2,62,"Action",3.5
36785,1913,NA,9.6,18,"Comedy",6.7
38795,1973,125,16.4,22,"Comedy",7.9
222,2000,82,9.5,59,"Drama",2.3
36736,1952,85,13.2,7,"Action",3.2
4796,1933,87,14.3,36,"Drama",3.7
55612,1997,84,13.6,159,"Drama",3.9
23613,2000,110,10.7,243,"Comedy",8.2
32198,1971,85,8,19,"Action",3.1
39704,1951,16,15.2,34,"Comedy",8.2
52346,1943,85,6.7,102,"Drama",4.3
16912,1979,82,12.7,89,"Action",5.4
12074,2002,77,11.7,16,"Action",4.2
56278,1940,80,14.6,19,"Drama",3.8
27413,1998,85,11,93,"Drama",4.7
50511,1988,105,10.7,8,"Action",3.8
252,2000,97,16,44,"Action",8.6
40302,1988,98,8.5,188,"Comedy",3.9
36616,1979,78,11.4,13,"Action",7.8
10746,1997,100,15.8,29,"Comedy",8.1
22446,1974,112,13.8,415,"Documentary",8.5
32025,1963,96,16.3,46,"Comedy",7.3
39773,2003,95,12.2,184,"Drama",2.8
48776,1924,80,13,8,"Action",0.8
1892,1985,96,9.3,44,"Comedy",3.6
44849,1982,85,12.8,8,"Action",4.2
11386,1940,67,12.1,5,"Drama",3.3
4536,2001,107,11.3,23,"Action",3.6
39584,1985,115,7,868,"Drama",3.4
32511,2001,97,16.1,81,"Drama",3.3
35,1966,74,10.5,7996,"Action",4.5
27169,1976,177,11.2,119,"Drama",3.3
19079,1947,18,14.2,71,"Comedy",8.2
8447,1964,84,6.8,8,"Drama",5
30627,2003,91,8.2,2559,"Action",3.7
25810,1939,63,14.8,5,"Drama",5.9
25075,1935,87,11.9,47,"Comedy",8.1
5545,1939,78,8.9,5,"Action",3.9
31651,1973,118,12.6,3724,"Action",1.1
21094,1940,56,6.9,20,"Comedy",4.1
38413,1929,76,8.9,83,"Comedy",4.9
34265,2003,120,13.4,158,"Drama",2.7
532,1950,7,11,90,"Animation",8.6
17635,1979,110,13,15,"Comedy",8.6
53712,1927,85,13.2,10,"Drama",4.5
32410,1942,9,9.3,11,"Documentary",7.7
30853,1938,91,11,177,"Comedy",3.4
56807,2002,90,13.5,113,"Drama",4.4
15217,1968,101,9.2,48,"Comedy",3
6777,1972,95,11.7,84,"Comedy",8
48773,2001,80,13,234,"Comedy",7.6
13159,1985,88,14.1,296,"Action",4.9
4323,1947,68,11.8,18,"Drama",4.1
11167,2002,7,9.4,6,"Short",8.5
48438,1978,7,8,78,"Animation",8.8
17348,1993,94,8.5,8,"Action",5.2
34569,1938,8,14,11,"Animation",7.8
41794,1930,NA,12,24,"Action",3.7
54533,1971,96,14.7,8,"Action",4.9
49067,1952,85,12.2,11,"Drama",4.6
31891,1941,80,17.8,5,"Drama",4.8
3616,1999,99,11.3,8,"Comedy",7.6
48331,1984,115,17.5,13,"Comedy",4.7
23695,1930,75,6.6,29,"Comedy",3.1
37616,1945,6,7.2,25,"Animation",8.3
352,1948,106,15.9,779,"Drama",3.8
18911,1961,101,14.2,6,"Action",4.3
20322,1904,3,10.6,9,"Short",8.6
29257,1936,58,12.1,19,"Comedy",4.5
23986,1955,102,9,156,"Drama",2.6
30911,2003,88,11.3,427,"Comedy",8.5
6312,1972,74,9.5,7,"Action",3.5
14378,1981,33,6.6,10,"Short",7.5
19597,2003,NA,10.8,114,"Action",2.2
54137,1999,14,13.3,6,"Short",7.3
16917,1998,94,10.3,109,"Action",4.8
58527,1998,NA,12.6,37,"Comedy",7.6
19556,2001,91,12.1,194,"Drama",3.5
33744,1971,95,12.3,65,"Action",3.9
41792,1996,129,15.4,9,"Drama",3
9585,1956,86,13.4,23,"Drama",3.5
1685,2003,11,17.3,6,"Short",7.5
23622,1989,101,9.4,9038,"Comedy",3.8
32095,1942,65,10.8,9,"Drama",5.1
30193,1937,8,11.4,21,"Animation",4.1
6363,1969,84,11.6,74,"Action",4
15560,1976,76,14.3,12,"Action",2.8
51524,1973,104,11.9,1059,"Comedy",8.4
9982,1971,28,13.8,121,"Animation",2.8
2263,1992,95,11.7,109,"Comedy",7.4
51856,1967,105,10.5,17,"Comedy",7.6
17533,1998,4,10.2,22,"Short",7.6
22397,1996,40,10.4,17,"Documentary",7.7
56996,1973,95,12.6,22,"Action",4.3
7672,1953,81,9.3,116,"Drama",5
52968,1931,15,12.7,12,"Comedy",7.8
28566,1980,73,13.1,8,"Drama",4
35491,2004,95,11.9,36,"Drama",2.6
24138,1966,123,13.1,1655,"Comedy",4.3
53438,1941,8,15.6,49,"Animation",7.6
48653,1951,14,6.8,5,"Documentary",8.3
30897,1955,85,11.8,12,"Comedy",8.5
24336,1998,122,7.6,3487,"Drama",5.1
39496,1965,45,14.4,20,"Action",4.2
22540,1998,NA,8.9,17,"Action",4.8
56148,2000,121,17.7,17,"Drama",3.7
40566,2001,88,14.3,266,"Action",7.7
2564,1997,17,16.6,6,"Short",7.6
14964,2003,100,16.8,30,"Animation",3
11063,1997,153,8.5,36390,"Drama",3.2
8527,1996,129,10.9,344,"Drama",4.4
17039,1950,25,8.5,6,"Documentary",7.9
28284,1982,111,17.4,7,"Drama",5.3
25286,1993,97,15.5,1193,"Comedy",7.7
39922,1966,80,16.7,17,"Action",7.9
33873,2001,90,11.8,52,"Documentary",8
36253,2004,9,7.7,6,"Short",8.3
14649,1959,78,9.4,5,"Comedy",4.1
18364,1934,9,12.9,84,"Animation",8.1
27876,1937,80,14.6,113,"Romance",2.6
47567,1958,90,15.8,9,"Comedy",7.4
16530,1984,90,6.5,14,"Action",3.8
42800,1952,78,13.1,13,"Action",3.8
6726,2002,105,12.2,593,"Comedy",4.2
46533,1969,97,12.4,27,"Drama",4.4
54609,1932,80,13,10,"Romance",4.6
12325,1998,94,13.1,11,"Action",5.4
17715,1950,100,19.1,104,"Drama",3.5
6973,1956,15,11.3,6,"Documentary",7.9
54196,1937,8,9.4,10,"Animation",7.5
31275,1937,7,7.7,9,"Animation",7.8
49644,1945,4,15.5,78,"Short",8
57900,1943,8,15.2,57,"Animation",8.3
27404,1929,8,10.3,40,"Animation",8.1
33510,1934,105,11.7,18,"Comedy",8
5722,1963,98,11.8,580,"Comedy",4.8
6128,1992,87,7.9,55,"Drama",6.2
23808,1983,93,5.7,22,"Drama",4.2
39266,1955,7,16.5,26,"Animation",7.9
40689,2005,68,15.6,295,"Animation",5.8
49775,2001,84,15.3,2901,"Comedy",8.5
19382,2000,98,12.2,93,"Action",8.5
55764,2001,90,16.2,48,"Action",7.8
37751,1952,84,12.8,6,"Comedy",4.1
23555,1968,118,13.3,5,"Comedy",7.9
42148,1997,3,9.6,5,"Animation",3.7
4405,1994,101,8.7,1570,"Comedy",4.3
32123,1975,80,16.4,17,"Comedy",4.3
57717,1985,97,10.7,11,"Drama",4.7
37506,1962,79,13.5,45,"Comedy",8.2
57426,1963,103,9.3,32,"Comedy",5.7
47841,1978,109,10.8,97,"Action",4
9001,1996,76,15.5,7,"Action",5.2
19139,1940,17,12.2,48,"Comedy",8.1
48677,1981,24,11.5,11,"Short",9
35470,1973,94,4.7,15,"Action",3.8
58524,1993,97,8.9,20,"Action",2
19771,1988,105,14.9,51,"Comedy",7.9
23165,1936,88,12.8,30,"Drama",6.1
57586,1993,90,8.1,432,"Action",7.5
33401,1935,9,11.8,52,"Animation",8.4
54633,1999,4,20.1,8,"Short",8
21476,1974,89,9.9,24,"Action",4.9
34173,1967,147,11.2,15,"Documentary",8.4
18159,1949,86,8.7,29,"Action",4.8
